filepath,filename,emotion,actor,intensity,gender
D://Speech Project//raw\Actor_23\03-01-06-01-01-01-23.wav,03-01-06-01-01-01-23.wav,fearful,23,normal,male
D://Speech Project//raw\Actor_23\03-01-06-01-01-02-23.wav,03-01-06-01-01-02-23.wav,fearful,23,normal,male
D://Speech Project//raw\Actor_23\03-01-06-01-02-01-23.wav,03-01-06-01-02-01-23.wav,fearful,23,normal,male
D://Speech Project//raw\Actor_23\03-01-06-01-02-02-23.wav,03-01-06-01-02-02-23.wav,fearful,23,normal,male
D://Speech Project//raw\Actor_23\03-01-06-02-01-01-23.wav,03-01-06-02-01-01-23.wav,fearful,23,strong,male
D://Speech Project//raw\Actor_23\03-01-06-02-01-02-23.wav,03-01-06-02-01-02-23.wav,fearful,23,strong,male
D://Speech Project//raw\Actor_23\03-01-06-02-02-01-23.wav,03-01-06-02-02-01-23.wav,fearful,23,strong,male
D://Speech Project//raw\Actor_23\03-01-06-02-02-02-23.wav,03-01-06-02-02-02-23.wav,fearful,23,strong,male
D://Speech Project//raw\Actor_23\03-01-07-01-01-01-23.wav,03-01-07-01-01-01-23.wav,disgust,23,normal,male
D://Speech Project//raw\Actor_23\03-01-07-01-01-02-23.wav,03-01-07-01-01-02-23.wav,disgust,23,normal,male
D://Speech Project//raw\Actor_23\03-01-07-01-02-01-23.wav,03-01-07-01-02-01-23.wav,disgust,23,normal,male
D://Speech Project//raw\Actor_23\03-01-07-01-02-02-23.wav,03-01-07-01-02-02-23.wav,disgust,23,normal,male
D://Speech Project//raw\Actor_23\03-01-07-02-01-01-23.wav,03-01-07-02-01-01-23.wav,disgust,23,strong,male
D://Speech Project//raw\Actor_23\03-01-07-02-01-02-23.wav,03-01-07-02-01-02-23.wav,disgust,23,strong,male
D://Speech Project//raw\Actor_23\03-01-07-02-02-01-23.wav,03-01-07-02-02-01-23.wav,disgust,23,strong,male
D://Speech Project//raw\Actor_23\03-01-07-02-02-02-23.wav,03-01-07-02-02-02-23.wav,disgust,23,strong,male
D://Speech Project//raw\Actor_23\03-01-08-01-01-01-23.wav,03-01-08-01-01-01-23.wav,surprised,23,normal,male
D://Speech Project//raw\Actor_23\03-01-08-01-01-02-23.wav,03-01-08-01-01-02-23.wav,surprised,23,normal,male
D://Speech Project//raw\Actor_23\03-01-08-01-02-01-23.wav,03-01-08-01-02-01-23.wav,surprised,23,normal,male
D://Speech Project//raw\Actor_23\03-01-08-01-02-02-23.wav,03-01-08-01-02-02-23.wav,surprised,23,normal,male
D://Speech Project//raw\Actor_23\03-01-08-02-01-01-23.wav,03-01-08-02-01-01-23.wav,surprised,23,strong,male
D://Speech Project//raw\Actor_23\03-01-08-02-01-02-23.wav,03-01-08-02-01-02-23.wav,surprised,23,strong,male
D://Speech Project//raw\Actor_23\03-01-08-02-02-01-23.wav,03-01-08-02-02-01-23.wav,surprised,23,strong,male
D://Speech Project//raw\Actor_23\03-01-08-02-02-02-23.wav,03-01-08-02-02-02-23.wav,surprised,23,strong,male
D://Speech Project//raw\Actor_24\03-01-01-01-01-01-24.wav,03-01-01-01-01-01-24.wav,neutral,24,normal,female
D://Speech Project//raw\Actor_24\03-01-01-01-01-02-24.wav,03-01-01-01-01-02-24.wav,neutral,24,normal,female
D://Speech Project//raw\Actor_24\03-01-01-01-02-01-24.wav,03-01-01-01-02-01-24.wav,neutral,24,normal,female
D://Speech Project//raw\Actor_24\03-01-01-01-02-02-24.wav,03-01-01-01-02-02-24.wav,neutral,24,normal,female
D://Speech Project//raw\Actor_24\03-01-02-01-01-01-24.wav,03-01-02-01-01-01-24.wav,calm,24,normal,female
D://Speech Project//raw\Actor_24\03-01-02-01-01-02-24.wav,03-01-02-01-01-02-24.wav,calm,24,normal,female
D://Speech Project//raw\Actor_24\03-01-02-01-02-01-24.wav,03-01-02-01-02-01-24.wav,calm,24,normal,female
D://Speech Project//raw\Actor_24\03-01-02-01-02-02-24.wav,03-01-02-01-02-02-24.wav,calm,24,normal,female
D://Speech Project//raw\Actor_24\03-01-02-02-01-01-24.wav,03-01-02-02-01-01-24.wav,calm,24,strong,female
D://Speech Project//raw\Actor_24\03-01-02-02-01-02-24.wav,03-01-02-02-01-02-24.wav,calm,24,strong,female
D://Speech Project//raw\Actor_24\03-01-02-02-02-01-24.wav,03-01-02-02-02-01-24.wav,calm,24,strong,female
D://Speech Project//raw\Actor_24\03-01-02-02-02-02-24.wav,03-01-02-02-02-02-24.wav,calm,24,strong,female
D://Speech Project//raw\Actor_24\03-01-03-01-01-01-24.wav,03-01-03-01-01-01-24.wav,happy,24,normal,female
D://Speech Project//raw\Actor_24\03-01-03-01-01-02-24.wav,03-01-03-01-01-02-24.wav,happy,24,normal,female
D://Speech Project//raw\Actor_24\03-01-03-01-02-01-24.wav,03-01-03-01-02-01-24.wav,happy,24,normal,female
D://Speech Project//raw\Actor_24\03-01-03-01-02-02-24.wav,03-01-03-01-02-02-24.wav,happy,24,normal,female
D://Speech Project//raw\Actor_24\03-01-03-02-01-01-24.wav,03-01-03-02-01-01-24.wav,happy,24,strong,female
D://Speech Project//raw\Actor_24\03-01-03-02-01-02-24.wav,03-01-03-02-01-02-24.wav,happy,24,strong,female
D://Speech Project//raw\Actor_24\03-01-03-02-02-01-24.wav,03-01-03-02-02-01-24.wav,happy,24,strong,female
D://Speech Project//raw\Actor_24\03-01-03-02-02-02-24.wav,03-01-03-02-02-02-24.wav,happy,24,strong,female
D://Speech Project//raw\Actor_24\03-01-04-01-01-01-24.wav,03-01-04-01-01-01-24.wav,sad,24,normal,female
D://Speech Project//raw\Actor_24\03-01-04-01-01-02-24.wav,03-01-04-01-01-02-24.wav,sad,24,normal,female
D://Speech Project//raw\Actor_24\03-01-04-01-02-01-24.wav,03-01-04-01-02-01-24.wav,sad,24,normal,female
D://Speech Project//raw\Actor_24\03-01-04-01-02-02-24.wav,03-01-04-01-02-02-24.wav,sad,24,normal,female
D://Speech Project//raw\Actor_24\03-01-04-02-01-01-24.wav,03-01-04-02-01-01-24.wav,sad,24,strong,female
D://Speech Project//raw\Actor_24\03-01-04-02-01-02-24.wav,03-01-04-02-01-02-24.wav,sad,24,strong,female
D://Speech Project//raw\Actor_24\03-01-04-02-02-01-24.wav,03-01-04-02-02-01-24.wav,sad,24,strong,female
D://Speech Project//raw\Actor_24\03-01-04-02-02-02-24.wav,03-01-04-02-02-02-24.wav,sad,24,strong,female
D://Speech Project//raw\Actor_24\03-01-05-01-01-01-24.wav,03-01-05-01-01-01-24.wav,angry,24,normal,female
D://Speech Project//raw\Actor_24\03-01-05-01-01-02-24.wav,03-01-05-01-01-02-24.wav,angry,24,normal,female
D://Speech Project//raw\Actor_24\03-01-05-01-02-01-24.wav,03-01-05-01-02-01-24.wav,angry,24,normal,female
D://Speech Project//raw\Actor_24\03-01-05-01-02-02-24.wav,03-01-05-01-02-02-24.wav,angry,24,normal,female
D://Speech Project//raw\Actor_24\03-01-05-02-01-01-24.wav,03-01-05-02-01-01-24.wav,angry,24,strong,female
D://Speech Project//raw\Actor_24\03-01-05-02-01-02-24.wav,03-01-05-02-01-02-24.wav,angry,24,strong,female
D://Speech Project//raw\Actor_24\03-01-05-02-02-01-24.wav,03-01-05-02-02-01-24.wav,angry,24,strong,female
D://Speech Project//raw\Actor_24\03-01-05-02-02-02-24.wav,03-01-05-02-02-02-24.wav,angry,24,strong,female
D://Speech Project//raw\Actor_24\03-01-06-01-01-01-24.wav,03-01-06-01-01-01-24.wav,fearful,24,normal,female
D://Speech Project//raw\Actor_24\03-01-06-01-01-02-24.wav,03-01-06-01-01-02-24.wav,fearful,24,normal,female
D://Speech Project//raw\Actor_24\03-01-06-01-02-01-24.wav,03-01-06-01-02-01-24.wav,fearful,24,normal,female
D://Speech Project//raw\Actor_24\03-01-06-01-02-02-24.wav,03-01-06-01-02-02-24.wav,fearful,24,normal,female
D://Speech Project//raw\Actor_24\03-01-06-02-01-01-24.wav,03-01-06-02-01-01-24.wav,fearful,24,strong,female
D://Speech Project//raw\Actor_24\03-01-06-02-01-02-24.wav,03-01-06-02-01-02-24.wav,fearful,24,strong,female
D://Speech Project//raw\Actor_24\03-01-06-02-02-01-24.wav,03-01-06-02-02-01-24.wav,fearful,24,strong,female
D://Speech Project//raw\Actor_24\03-01-06-02-02-02-24.wav,03-01-06-02-02-02-24.wav,fearful,24,strong,female
D://Speech Project//raw\Actor_24\03-01-07-01-01-01-24.wav,03-01-07-01-01-01-24.wav,disgust,24,normal,female
D://Speech Project//raw\Actor_24\03-01-07-01-01-02-24.wav,03-01-07-01-01-02-24.wav,disgust,24,normal,female
D://Speech Project//raw\Actor_24\03-01-07-01-02-01-24.wav,03-01-07-01-02-01-24.wav,disgust,24,normal,female
D://Speech Project//raw\Actor_24\03-01-07-01-02-02-24.wav,03-01-07-01-02-02-24.wav,disgust,24,normal,female
D://Speech Project//raw\Actor_24\03-01-07-02-01-01-24.wav,03-01-07-02-01-01-24.wav,disgust,24,strong,female
D://Speech Project//raw\Actor_24\03-01-07-02-01-02-24.wav,03-01-07-02-01-02-24.wav,disgust,24,strong,female
D://Speech Project//raw\Actor_24\03-01-07-02-02-01-24.wav,03-01-07-02-02-01-24.wav,disgust,24,strong,female
D://Speech Project//raw\Actor_24\03-01-07-02-02-02-24.wav,03-01-07-02-02-02-24.wav,disgust,24,strong,female
D://Speech Project//raw\Actor_24\03-01-08-01-01-01-24.wav,03-01-08-01-01-01-24.wav,surprised,24,normal,female
D://Speech Project//raw\Actor_24\03-01-08-01-01-02-24.wav,03-01-08-01-01-02-24.wav,surprised,24,normal,female
D://Speech Project//raw\Actor_24\03-01-08-01-02-01-24.wav,03-01-08-01-02-01-24.wav,surprised,24,normal,female
D://Speech Project//raw\Actor_24\03-01-08-01-02-02-24.wav,03-01-08-01-02-02-24.wav,surprised,24,normal,female
D://Speech Project//raw\Actor_24\03-01-08-02-01-01-24.wav,03-01-08-02-01-01-24.wav,surprised,24,strong,female
D://Speech Project//raw\Actor_24\03-01-08-02-01-02-24.wav,03-01-08-02-01-02-24.wav,surprised,24,strong,female
D://Speech Project//raw\Actor_24\03-01-08-02-02-01-24.wav,03-01-08-02-02-01-24.wav,surprised,24,strong,female
D://Speech Project//raw\Actor_24\03-01-08-02-02-02-24.wav,03-01-08-02-02-02-24.wav,surprised,24,strong,female
